,end,start,text,season,episode,norm_text
368,980.511,978.177,"That's it, kaput.
It's dark, it's cold.",26,01,thats it kaput its dark its cold
369,982.179,980.513,"It's like that apartment
we lived in",26,01,its like that apartment we lived in
370,983.747,982.181,"Before i started
doing weddings.",26,01,before i started doing weddings
371,986.383,983.749,"But you, my son,
remain...",26,01,but you my son remain
372,991.489,989.155,"Eh?!
(groans)",26,01,eh groans
373,993.09,991.491,Go back to earth.,26,01,go back to earth
374,995.926,993.092,"Do something with your life.
Help people.",26,01,do something with your life help people
375,997.661,995.928,"(echoing):
<i>Help people. Help people.</i>",26,01,echoing ihelp people help peoplei
376,999.33,997.663,<i>Help people.</i>,26,01,ihelp peoplei
377,1001.198,999.332,"Nothing. I'm not
getting a pulse.",26,01,nothing im not getting a pulse
378,1002.199,1001.2,(gasps),26,01,gasps
379,1004.001,1002.201,I got to change my life!,26,01,i got to change my life
380,1005.469,1004.003,Still no pulse.,26,01,still no pulse
381,1007.671,1005.471,"I guess i'm just
really bad at this.",26,01,i guess im just really bad at this
382,1016.347,1012.111,"Woman:
âª someone to watch âª",26,01,woman someone to watch 
383,1021.485,1016.349,âª over me. âª,26,01, over me 
384,1023.487,1021.487,"I'm afraid
lisa's getting obsessed",26,01,im afraid lisas getting obsessed
385,1025.322,1023.489,"With keeping her father
out of danger.",26,01,with keeping her father out of danger
386,1028.659,1025.324,"She's gotten our resusci annie
doll to breathe on its own.",26,01,shes gotten our resusci annie doll to breathe on its own
387,1031.161,1028.661,"(wheezes)
why?",26,01,wheezes why
388,1033.631,1031.163,"In this new shelter,
we provide a home",26,01,in this new shelter we provide a home
389,1037.468,1033.633,"For animals put out of work
by cirque du soleil.",26,01,for animals put out of work by cirque du soleil
390,1039.069,1037.47,(gorilla growls),26,01,gorilla growls
391,1040.504,1039.071,"Um, krusty,",26,01,um krusty
392,1042.806,1040.506,"Have you fulfilled the promise
you made to your father",26,01,have you fulfilled the promise you made to your father
393,1045.409,1042.808,"In the dream you never
told anyone about?",26,01,in the dream you never told anyone about
394,1046.644,1045.411,"Uh, no.",26,01,uh no
395,1049.48,1046.646,"Somehow a brief act
of uncharacteristic generosity",26,01,somehow a brief act of uncharacteristic generosity
396,1051.081,1049.482,Solved nothing.,26,01,solved nothing
397,1052.383,1051.083,"Hey, krusty.
What?",26,01,hey krusty what
398,1054.051,1052.385,"Have you been
going to temple?",26,01,have you been going to temple
399,1057.721,1054.053,"Yeah, and i've learned that all
religions are equally boring.",26,01,yeah and ive learned that all religions are equally boring
400,1059.657,1057.723,But there's a reason i went.,26,01,but theres a reason i went
401,1060.691,1059.659,Come and see.,26,01,come and see
402,1062.86,1060.693,"Kid, there's no way
you can cheer me up.",26,01,kid theres no way you can cheer me up
403,1065.996,1062.862,"Not when whiskey, good
deeds and hookers failed.",26,01,not when whiskey good deeds and hookers failed
404,1067.398,1065.998,Who's a hooker?,26,01,whos a hooker
405,1071.635,1067.4,"Uh, with me, it's easier to say
which ones aren't hookers.",26,01,uh with me its easier to say which ones arent hookers
406,1074.772,1073.673,Hmm?,26,01,hmm
407,1076.44,1074.774,(grunting),26,01,grunting
408,1077.942,1076.442,"Lisa, what are you doing?",26,01,lisa what are you doing
409,1079.343,1077.944,Wrapping you in bubble wrap.,26,01,wrapping you in bubble wrap
410,1082.413,1079.345,"I can't always be around
to protect you, so it will.",26,01,i cant always be around to protect you so it will
411,1084.214,1082.415,But...,26,01,but
412,1085.282,1084.216,(bubble wrap popping),26,01,bubble wrap popping
413,1086.35,1085.284,"Oh, lisa, honey,",26,01,oh lisa honey
414,1088.886,1086.352,"You can't insulate yourself
from life.",26,01,you cant insulate yourself from life
415,1092.389,1088.888,"Why, i could live till 100
or a bus could hit me tomorrow.",26,01,why i could live till 100 or a bus could hit me tomorrow
416,1096.527,1092.391,"That's why i never plan
more than four seconds ahead.",26,01,thats why i never plan more than four seconds ahead
417,1098.796,1096.529,"Oh, i guess
you're right.",26,01,oh i guess youre right
418,1101.966,1098.798,"Now come on.
Give daddy a hug.",26,01,now come on give daddy a hug
419,1103.867,1101.968,"(grunting, bubble wrap popping)",26,01,grunting bubble wrap popping
420,1105.936,1103.869,Bubble wrap!,26,01,bubble wrap
421,1107.371,1105.938,(bubble wrap popping),26,01,bubble wrap popping
422,1110.24,1107.373,"Your daughterly love
saved me, sweetie.",26,01,your daughterly love saved me sweetie
423,1113.41,1110.242,"That's all i wanted,
a tiny bit of control.",26,01,thats all i wanted a tiny bit of control
424,1116.48,1113.412,"Ooh. I suppose we should
exchange insurance information.",26,01,ooh i suppose we should exchange insurance information
425,1117.781,1116.482,I don't have any.,26,01,i dont have any
426,1118.616,1117.783,Me neither.,26,01,me neither
427,1119.984,1118.618,Then we have the same company.,26,01,then we have the same company
428,1122.186,1119.986,They'll work it all out.,26,01,theyll work it all out
429,1124.989,1122.955,(tires screeching),26,01,tires screeching
430,1128.926,1127.393,"(quietly):
Rabbi rudenstein.",26,01,quietly rabbi rudenstein
431,1130.26,1128.928,Your father's favorite.,26,01,your fathers favorite
432,1132.262,1130.262,"Today's reading
is from deuteronomy,",26,01,todays reading is from deuteronomy
433,1134.398,1132.264,"Which i believe
is the study of deuters.",26,01,which i believe is the study of deuters
434,1135.766,1134.4,(laughter),26,01,laughter
435,1137.234,1135.768,"Hey, that's my joke.",26,01,hey thats my joke
436,1139.103,1137.236,"Eh, must be
a coincidence.",26,01,eh must be a coincidence
437,1140.471,1139.105,"Uh, but before we begin,",26,01,uh but before we begin
438,1142.806,1140.473,"I'd like to quote
the burning bush, which said,",26,01,id like to quote the burning bush which said
439,1143.974,1142.808,"""hey, put me out.",26,01,hey put me out
440,1145.909,1143.976,"How many talking bushes
do you think there are?""",26,01,how many talking bushes do you think there are
441,1147.177,1145.911,Hey-hey.,26,01,heyhey
442,1148.512,1147.179,(laughter),26,01,laughter
443,1149.513,1148.514,Me again.,26,01,me again
444,1152.349,1149.515,"So if dad loved
his jokes, then...",26,01,so if dad loved his jokes then
445,1154.251,1152.351,Dad loved my jokes.,26,01,dad loved my jokes
446,1155.686,1154.253,"(crying):
Oh...",26,01,crying oh
447,1158.255,1155.688,"Yeah, i guess he just
hated your delivery.",26,01,yeah i guess he just hated your delivery
448,1161.291,1158.257,He loved my jokes.,26,01,he loved my jokes
449,1164.695,1161.293,"My father respected me
but could never tell me.",26,01,my father respected me but could never tell me
450,1167.498,1164.697,<i>That's</i> jewish heaven.,26,01,ithatsi jewish heaven
451,1171.035,1169.301,âª heaven âª,26,01, heaven 
452,1173.871,1171.037,âª jewish heaven âª,26,01, jewish heaven 
453,1178.442,1173.873,"Rabbi krustofsky:
âª we're a father and a son
who didn't speak âª",26,01,rabbi krustofsky were a father and a son who didnt speak 
454,1182.846,1178.444,"âª but up here we found
the happiness we seek âª",26,01, but up here we found the happiness we seek 
455,1186.884,1182.848,"âª and i can't wait
till you join me next week âª",26,01, and i cant wait till you join me next week 
456,1188.352,1186.886,You!,26,01,you
457,1191.055,1188.354,(music continues),26,01,music continues
458,1196.56,1195.194,"Uh, just this once,",26,01,uh just this once
459,1199.229,1196.562,"You think you could turn
water into a bloody mary?",26,01,you think you could turn water into a bloody mary
460,1202.9,1200.166,"I'll tell you, you're
all right, you know?",26,01,ill tell you youre all right you know
461,1212.242,1210.042,"Krusty, let's face it, you might
not be cutting-edge anymore,",26,01,krusty lets face it you might not be cuttingedge anymore
462,1215.245,1212.244,"But your show still does
really great in that key demo",26,01,but your show still does really great in that key demo
463,1217.648,1215.247,"Of people who died
with the tv on.",26,01,of people who died with the tv on
464,1218.916,1217.65,"(laughter)
whoa.",26,01,laughter whoa
465,1219.917,1218.918,"Of course, krusty's responsible",26,01,of course krustys responsible
466,1221.351,1219.919,"For<i> itchy & scratchy,</i>",26,01,fori itchy scratchyi
467,1224.455,1221.353,"Which is also
what he calls his testicles.
(groans)",26,01,which is also what he calls his testicles groans
468,1234.798,1231.564,"Captioned by
<font color=""#00ffff"">media access group at wgbh</font>
access.Wgbh.Org",26,01,captioned by font color00ffffmedia access group at wgbhfont accesswgbhorg
469,1262.359,1260.292,D'oh.,26,01,doh
470,1264.528,1262.361,Shh!,26,01,shh
471,1271.785,1265.305,"Stop terrorism! Boycott the source.
Join HumanGuardians.com. Itâs free.",26,01,stop terrorism boycott the source join humanguardianscom its free
0,9.408,8.142,D'oh!,26,02,doh
1,10.676,9.41,(tires screeching),26,02,tires screeching
2,12.477,10.678,(grunts),26,02,grunts
3,15.347,14.081,(screams),26,02,screams
4,16.581,15.349,(door slams),26,02,door slams
5,24.923,23.09,(laughs),26,02,laughs
6,26.224,24.925,"(whistle blows, crowd cheers
on tv)",26,02,whistle blows crowd cheers on tv
7,32.331,29.496,"(retches, groans)",26,02,retches groans
8,38.77,37.338,(laughs),26,02,laughs
9,46.074,40.0,"Advertise your product or brand here
contact www.OpenSubtitles.org today",26,02,advertise your product or brand here contact wwwopensubtitlesorg today
10,50.749,47.481,"(groaning, grunting)",26,02,groaning grunting
11,57.289,55.055,(bart laughs),26,02,bart laughs
12,59.791,57.291,"Well, it wasn't easy,
but we managed to watch",26,02,well it wasnt easy but we managed to watch
13,62.361,59.793,"Every ""testicle fail""
video on the internet.",26,02,every testicle fail video on the internet
14,64.629,62.363,Now to leave a great comment.,26,02,now to leave a great comment
15,66.531,64.631,Lol.,26,02,lol
16,69.034,66.533,That's gotta hurt.,26,02,thats gotta hurt
17,71.203,69.036,"Oh... I guess there's
nothing left to do",26,02,oh i guess theres nothing left to do
18,72.704,71.205,But go outside and play.,26,02,but go outside and play
19,74.639,72.706,Wait-- a sponsored link.,26,02,wait a sponsored link
20,76.141,74.641,Milhouse: Ooh!,26,02,milhouse ooh
21,78.143,76.143,"A trailer for
<i>project: After party.</i>",26,02,a trailer for iproject after partyi
22,81.58,78.145,"The long-awaited sequel
to<i> project: Party.</i>",26,02,the longawaited sequel toi project partyi
23,84.316,81.582,"(gasps)
that's a red band trailer.",26,02,gasps thats a red band trailer
24,86.351,84.318,"We're not old enough
to see that.",26,02,were not old enough to see that
25,88.72,86.353,"Sure we are. I just have
to enter my birthday.",26,02,sure we are i just have to enter my birthday
26,91.59,88.722,"January 1, 1900.",26,02,january 1 1900
27,94.393,91.592,"No movie's so dirty the oldest
man in the world can't see it.",26,02,no movies so dirty the oldest man in the world cant see it
28,97.229,94.395,"Well, they did everything
they could to stop us,",26,02,well they did everything they could to stop us
29,99.865,97.231,But we hacked through anyway.,26,02,but we hacked through anyway
30,102.701,99.867,"Narrator:<i> They thought the party</i>
<i>was over.</i>",26,02,narratori they thought the partyi iwas overi
31,104.87,102.703,After party!,26,02,after party
32,106.905,104.872,âª âª,26,02, 
33,116.848,115.115,"(gasps)
(gasps)",26,02,gasps gasps
34,120.252,116.85,Brief nudity!,26,02,brief nudity
35,127.959,125.692,"I thought we installed
parental blocking software",26,02,i thought we installed parental blocking software
36,129.394,127.961,On all our computers.,26,02,on all our computers
37,131.029,129.396,"I don't know
what that stuff blocks.",26,02,i dont know what that stuff blocks
38,133.131,131.031,Mammogram appointment.,26,02,mammogram appointment
39,134.933,133.133,(alarm blares),26,02,alarm blares
40,137.602,134.935,"I told you
to clean your room",26,02,i told you to clean your room
41,140.272,137.604,"And instead you're
watching chest videos.",26,02,and instead youre watching chest videos
42,142.607,140.274,"Look at all those bowls
of half-eaten cereal.",26,02,look at all those bowls of halfeaten cereal
43,144.876,142.609,"The cereal on the
bottom gets soggy.",26,02,the cereal on the bottom gets soggy
44,147.813,144.878,"I know how cereal works.
Now clean your room.",26,02,i know how cereal works now clean your room
45,150.315,147.815,"Why should i?
It's just gonna get dirty again.",26,02,why should i its just gonna get dirty again
46,152.784,150.317,"I'm in charge.
You do what i say.",26,02,im in charge you do what i say
47,155.22,152.786,"I'll get to it
when i get to it.",26,02,ill get to it when i get to it
48,158.824,155.222,"That better not mean
what it means when i say it.",26,02,that better not mean what it means when i say it
49,160.459,158.826,(squishing),26,02,squishing
50,163.161,160.461,D'oh!,26,02,doh
51,167.165,164.398,"That boy has no respect
for my authority.",26,02,that boy has no respect for my authority
52,169.734,167.167,"Maybe you two are more similar
than you'd like to admit.",26,02,maybe you two are more similar than youd like to admit
53,171.136,169.736,We're not similar.,26,02,were not similar
54,173.238,171.138,"I love being told
what to do by someone",26,02,i love being told what to do by someone
55,176.241,173.24,"Who's wise in the ways
of the world. Love it!",26,02,whos wise in the ways of the world love it
